,Unnamed: 0,GPS經度,GPS緯度,發生縣市名稱,肇因研判子類別名稱-主要,速限-第1當事者,道路型態大類別名稱,事故位置大類別名稱,號誌-號誌種類名稱,risk
2020,6639,120.206931,22.99803,臺南市中西區公園路段北側成功路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2021,6641,120.206931,22.99803,臺南市中西區成功路段巷弄號南側與公園路段巷弄口,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2022,6642,120.206931,22.99803,臺南市中西區公園路段南側成功路,起步未注意其他車(人)安全,50,交岔路,交叉路口,行車管制號誌,medium
2023,6643,120.206931,22.99803,臺南市中西區成功路段口公園路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2024,6646,120.206931,22.99803,臺南市中西區成功路段東側公園路,尚未發現肇事因素,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2025,6647,120.206931,22.99803,臺南市中西區成功路段西側公園路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2026,6649,120.206931,22.99803,臺南市中西區公園路段口成功路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2027,8202,120.208561,22.970422,臺南市南區國民路段巷弄號東側與國民路段532巷弄口,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2028,8208,120.208561,22.970422,臺南市南區國民路217段口國民路,右轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2029,8212,120.208561,22.970422,臺南市南區國民路段國民路口巷弄號,未注意車前狀態,5,交岔路,交叉路口,無號誌,medium
2030,8213,120.208561,22.970422,臺南市南區國民路段巷弄號東側與國民路段270巷弄口,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2031,8214,120.208561,22.970422,臺南市南區國民路段國民路口巷弄號,違反特定標誌(線)禁制,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2032,8215,120.208561,22.970422,臺南市南區國民路段大成路口巷弄號,變換車道或方向不當,50,交岔路,交叉路口,行車管制號誌,medium
2033,8218,120.208561,22.970422,臺南市南區大同路2段482號國民路27075,未依規定讓車,40,交岔路,交叉路口,閃光號誌,medium
2034,8223,120.208561,22.970422,臺南市南區國民路段口國民路116,未依規定讓車,50,交岔路,交叉路口,閃光號誌,medium
2035,8227,120.208561,22.970422,臺南市南區國民路段2700,未保持行車安全距離,50,單路部分,路段,行車管制號誌,medium
2036,8228,120.208561,22.970422,臺南市南區國民路567段口國民路,未依規定讓車,40,交岔路,交叉路口,閃光號誌,medium
2037,8229,120.208561,22.970422,臺南市南區國民路段號國民路270,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2038,8230,120.208561,22.970422,臺南市南區國民路段國民路口270巷弄號,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2039,8234,120.208561,22.970422,臺南市南區國民路段號國民路165,不明原因肇事,40,交岔路,交叉路口,行車管制號誌,medium
2040,8236,120.208561,22.970422,臺南市南區國民路段口國民路50,不明原因肇事,50,交岔路,交叉路口,行車管制號誌,medium
2041,8239,120.208561,22.970422,臺南市南區國民路段口國民路583,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2042,8240,120.208561,22.970422,臺南市南區國民路段號國民路50,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2043,8241,120.208561,22.970422,臺南市南區國民路段2700,未注意車前狀態,50,單路部分,路段,無號誌,medium
2044,8242,120.208561,22.970422,臺南市南區國民路段國民路口巷弄號,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2045,8243,120.208561,22.970422,臺南市南區國民路段國民路口583巷弄號,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2046,8245,120.208561,22.970422,臺南市南區國民路段國民路口511巷弄號,迴轉未依規定,50,交岔路,交叉路口,無號誌,medium
2047,8247,120.208561,22.970422,臺南市南區國民路段583號國民路,變換車道或方向不當,50,單路部分,路段,行車管制號誌,medium
2048,8249,120.208561,22.970422,臺南市南區國民路段口國民路116,未注意車前狀態,50,交岔路,交叉路口,閃光號誌,medium
2049,8251,120.208561,22.970422,臺南市南區國民路段號國民路532,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2050,8252,120.208561,22.970422,臺南市南區國民路段270巷75弄號口與國民路段270巷弄口,未依規定讓車,40,交岔路,交叉路口,閃光號誌,medium
2051,8253,120.208561,22.970422,臺南市南區國民路段口國民路532,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2052,9135,120.209773,22.995563,臺南市中西區中山路段口西華南街,未依規定讓車,50,交岔路,交叉路口,閃光號誌,medium
2053,9136,120.209773,22.995563,臺南市中西區中山路段南側西華南街,未依規定讓車,50,交岔路,交叉路口,閃光號誌,medium
2054,9139,120.209773,22.995563,臺南市中西區西華南街段86,未注意車前狀態,50,交岔路,交叉路口,無號誌,medium
2055,9140,120.209773,22.995563,臺南市中西區中山路段西華南街口巷弄號,起步未注意其他車(人)安全,50,單路部分,路段,無號誌,medium
2056,9141,120.209773,22.995563,臺南市中西區中山路段南側西華南街,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2057,9142,120.209773,22.995563,臺南市中西區中山路段西華南街口巷弄號,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2058,9143,120.209773,22.995563,臺南市中西區中山路段附近西華南街,變換車道或方向不當,50,交岔路,交叉路口,行車管制號誌,medium
2059,9144,120.209773,22.995563,臺南市中西區中山路段南側西華南街,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2060,9145,120.209773,22.995563,臺南市中西區中山路段號西華南街,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
2061,9146,120.209773,22.995563,臺南市中西區中山路段附近西華南街,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2062,9147,120.209773,22.995563,臺南市中西區中山路段號西華南街,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2063,9149,120.209773,22.995563,臺南市中西區中山路段號西華南街,起步未注意其他車(人)安全,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2064,9150,120.209773,22.995563,臺南市中西區中山路段巷弄號口與西華南街段巷弄口,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2065,9152,120.209773,22.995563,臺南市中西區中山路段巷弄號北側與西華南街段巷弄口,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2066,9154,120.209773,22.995563,臺南市中西區西華南街段中山路口巷弄號,未保持行車安全距離,30,單路部分,路段,無號誌,medium
2067,9155,120.209773,22.995563,臺南市中西區西華南街段南側中山路177,起步未注意其他車(人)安全,30,交岔路,交叉路口,無號誌,medium
2068,9156,120.209773,22.995563,臺南市中西區中山路段巷弄號東側與西華南街段巷弄口,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2069,9157,120.209773,22.995563,臺南市中西區中山路段巷弄號口與西華南街段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2070,9158,120.209773,22.995563,臺南市中西區中山路段西側西華南街,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2071,9159,120.209773,22.995563,臺南市中西區中山路段號西華南街,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2072,9162,120.209773,22.995563,臺南市中西區中山路段口西華南街,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
2073,9163,120.209773,22.995563,臺南市中西區中山路段西華南街口巷弄號,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2074,9164,120.209773,22.995563,臺南市中西區中山路段東側西華南街,迴轉未依規定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2075,9166,120.209773,22.995563,臺南市中西區中山路段巷弄號口與西華南街段巷弄口,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2076,9167,120.209773,22.995563,臺南市中西區中山路段北側西華南街,未注意車前狀態,40,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2077,9168,120.209773,22.995563,臺南市中西區中山路段口西華南街,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
2078,9170,120.209773,22.995563,臺南市中西區中山路段北側西華南街,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2079,9172,120.209773,22.995563,臺南市中西區中山路段西華南街口巷弄號,右轉彎未依規定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2080,9173,120.209773,22.995563,臺南市中西區中山路段東側西華南街,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
2081,9175,120.209773,22.995563,臺南市中西區中山路段號西華南街,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2082,9176,120.209773,22.995563,臺南市中西區中山路段西華南街口巷弄號,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2083,9177,120.209773,22.995563,臺南市中西區中山路段附近西華南街,迴轉未依規定,40,交岔路,交叉路口,行車管制號誌,medium
2084,9178,120.209773,22.995563,臺南市中西區中山路段號西華南街,未依規定讓車,30,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2085,9181,120.209773,22.995563,臺南市中西區中山路段巷弄號東側與西華南街段巷弄口,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2086,9324,120.209819,22.969126,臺南市南區中華南路一段段口國民路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2087,9326,120.209819,22.969126,臺南市南區中華南路一段段巷弄號口與國民路段巷弄口,右轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2088,9330,120.209819,22.969126,臺南市南區中華南路一段段巷弄號口與國民路段巷弄口,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2089,9331,120.209819,22.969126,臺南市南區中華南路一段段口國民路,違反特定標誌(線)禁制,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2090,9333,120.209819,22.969126,臺南市南區中華南路一段段號國民路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
2091,9334,120.209819,22.969126,臺南市南區中華南路一段段號國民路,尚未發現肇事因素,50,交岔路,交叉路口,行車管制號誌,medium
2092,9335,120.209819,22.969126,臺南市南區中華南路一段段口國民路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2093,9337,120.209819,22.969126,臺南市南區中華南路一段段國民路口巷弄號,違反特定標誌(線)禁制,60,交岔路,交叉路口,行車管制號誌,medium
2094,9338,120.209819,22.969126,臺南市南區中華南路一段段號國民路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2095,9342,120.209819,22.969126,臺南市南區中華南路一段段口國民路,尚未發現肇事因素,50,交岔路,交叉路口,行車管制號誌,medium
2096,9343,120.209819,22.969126,臺南市南區中華南路一段段國民路口巷弄號,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2097,9344,120.209819,22.969126,臺南市南區中華南路一段段號國民路,變換車道或方向不當,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2098,9345,120.209819,22.969126,臺南市南區中華南路一段段國民路口巷弄號,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2099,9346,120.209819,22.969126,臺南市南區中華南路一段段口國民路,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2100,9347,120.209819,22.969126,臺南市南區中華南路一段段巷弄號口與國民路段巷弄口,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2101,9349,120.209819,22.969126,臺南市南區中華南路一段段巷弄號口與國民路段巷弄口,違反特定標誌(線)禁制,50,交岔路,交叉路口,行車管制號誌,medium
2102,9350,120.209819,22.969126,臺南市南區中華南路一段段國民路口巷弄號,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
2103,9351,120.209819,22.969126,臺南市南區國民路段中華南路一段口巷弄號,變換車道或方向不當,50,交岔路,交叉路口,行車管制號誌,medium
2104,9352,120.209819,22.969126,臺南市南區中華南路一段段巷弄號口與國民路段巷弄口,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2105,9355,120.209819,22.969126,臺南市南區中華南路一段段口國民路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2106,9356,120.209819,22.969126,臺南市南區中華南路一段段附近國民路,違反特定標誌(線)禁制,60,交岔路,交叉路口,行車管制號誌,medium
2107,9357,120.209819,22.969126,臺南市南區中華南路一段段口國民路,右轉彎未依規定,60,交岔路,交叉路口,行車管制號誌,medium
2108,9358,120.209819,22.969126,臺南市南區中華南路一段段巷弄號口與國民路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2109,9359,120.209819,22.969126,臺南市南區中華南路一段段號國民路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2110,9360,120.209819,22.969126,臺南市南區國民路段巷弄號口與中華南路一段段巷弄口,起步未注意其他車(人)安全,50,交岔路,交叉路口,行車管制號誌,medium
2111,9361,120.209819,22.969126,臺南市南區中華南路一段段口國民路,未注意車前狀態,60,交岔路,交叉路口,行車管制號誌,medium
2112,9363,120.209819,22.969126,臺南市南區中華南路一段段西側國民路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2113,9364,120.209819,22.969126,臺南市南區中華南路一段段口國民路,違反號誌管制或指揮,60,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2114,9366,120.209819,22.969126,臺南市南區中華南路一段段口國民路,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2115,9369,120.209819,22.969126,臺南市南區中華南路一段段號國民路,倒車未依規定,50,交岔路,交叉路口,無號誌,medium
2116,9370,120.209819,22.969126,臺南市南區中華南路一段段國民路口巷弄號,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2117,9371,120.209819,22.969126,臺南市南區中華南路一段段號國民路,未注意車前狀態,50,單路部分,路段,無號誌,medium
2118,9372,120.209819,22.969126,臺南市南區中華南路一段段號國民路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2119,9373,120.209819,22.969126,臺南市南區中華南路一段段號國民路,違反號誌管制或指揮,60,交岔路,交叉路口,行車管制號誌,medium
2120,73263,120.169483,22.998636,臺南市安平區安平路段巷弄號口與安平路段406巷弄口,未依規定讓車,50,交岔路,交叉路口,閃光號誌,medium
2121,73264,120.169483,22.998636,臺南市安平區安平路段口安平路850,違反號誌管制或指揮,30,交岔路,交叉路口,行車管制號誌,medium
2122,73266,120.169483,22.998636,臺南市安平區安平路550段口安平路55017,未依規定讓車,50,交岔路,交叉路口,無號誌,medium
2123,73267,120.169483,22.998636,臺南市安平區安平路段安平路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2124,73268,120.169483,22.998636,臺南市安平區安平路446段口安平路44627,未依規定讓車,50,交岔路,交叉路口,無號誌,medium
2125,73269,120.169483,22.998636,臺南市安平區安平路段巷弄號口與安平路段426巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2126,73270,120.169483,22.998636,臺南市安平區安平路550段口安平路55017,未依規定讓車,40,交岔路,交叉路口,無號誌,medium
2127,73271,120.169483,22.998636,臺南市安平區安平路段安平路口巷弄號,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2128,73272,120.169483,22.998636,臺南市安平區安平路50017段口安平路500,未依規定讓車,50,交岔路,交叉路口,無號誌,medium
2129,73273,120.169483,22.998636,臺南市安平區安平路段安平路口巷弄號,未保持行車安全間隔,40,交岔路,交叉路口,閃光號誌,medium
2130,73274,120.169483,22.998636,臺南市安平區安平路段巷弄號附近與安平路段336巷弄口,未依規定讓車,50,單路部分,路段,無號誌,medium
2131,73275,120.169483,22.998636,臺南市安平區安平路406段口安平路3703,未依規定讓車,40,交岔路,交叉路口,無號誌,medium
2132,73276,120.169483,22.998636,臺南市安平區安平路段號安平路446,未依規定讓車,50,交岔路,交叉路口,閃光號誌,medium
2133,73277,120.169483,22.998636,臺南市安平區安平路段號安平路40,未注意車前狀態,50,交岔路,交叉路口,無號誌,medium
2134,73278,120.169483,22.998636,臺南市安平區安平路段巷弄號附近與安平路段314巷弄口,未保持行車安全距離,40,單路部分,路段,行車管制號誌,medium
2135,73279,120.169483,22.998636,臺南市安平區安平路550段口安平路55017,未依規定讓車,40,交岔路,交叉路口,無號誌,medium
2136,73280,120.169483,22.998636,臺南市安平區安平路段口安平路426,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2137,73281,120.169483,22.998636,臺南市安平區段號安平路與湖美一街口(192號前),未注意車前狀態,50,單路部分,路段,無號誌,medium
2138,73282,120.169483,22.998636,臺南市安平區安平路段安平路口巷弄號,不明原因肇事,40,交岔路,交叉路口,行車管制號誌,medium
2139,73283,120.169483,22.998636,臺南市安平區安平路段號安平路120,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2140,73284,120.169483,22.998636,臺南市安平區民權路4段巷弄號口與安平路段550巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2141,73285,120.169483,22.998636,臺南市安平區安平路段口安平路500,迴轉未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2142,73286,120.169483,22.998636,臺南市安平區安平路段安平路口巷弄號,不明原因肇事,50,交岔路,交叉路口,閃光號誌,medium
2143,73287,120.169483,22.998636,臺南市安平區安平路段口安平路426,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2144,73288,120.169483,22.998636,臺南市安平區安平路段安平路口巷弄號,起步未注意其他車(人)安全,50,交岔路,交叉路口,行車管制號誌,medium
2145,73289,120.169483,22.998636,臺南市安平區安平路段口安平路606,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2146,73290,120.169483,22.998636,臺南市安平區安平路段口安平路426,逆向行駛,50,交岔路,交叉路口,閃光號誌,medium
2147,73291,120.169483,22.998636,臺南市安平區安平路段口安平路680,其他引起事故之違規或不當行為,50,單路部分,其他,無號誌,medium
2148,73292,120.169483,22.998636,臺南市安平區安平路段口安平路120,未保持行車安全間隔,50,交岔路,交叉路口,無號誌,medium
2149,77494,120.17597,22.998165,臺南市安平區安平路段口華平路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2150,77495,120.17597,22.998165,臺南市安平區安平路段口華平路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2151,77496,120.17597,22.998165,臺南市安平區華平路段口安平路,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2152,77498,120.17597,22.998165,臺南市安平區安平路段口華平路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2153,77499,120.17597,22.998165,臺南市安平區安平路段西側華平路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
2154,77500,120.17597,22.998165,臺南市安平區安平路段華平路口巷弄號,違反號誌管制或指揮,40,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2155,77502,120.17597,22.998165,臺南市安平區安平路段號華平路,右轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2156,77509,120.17597,22.998165,臺南市安平區安平路段口華平路,變換車道或方向不當,50,交岔路,交叉路口,行車管制號誌,medium
2157,77510,120.17597,22.998165,臺南市安平區安平路段華平路口巷弄號,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2158,77511,120.17597,22.998165,臺南市安平區安平路段號華平路,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2159,77514,120.17597,22.998165,臺南市安平區安平路段口華平路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2160,77515,120.17597,22.998165,臺南市安平區安平路段號華平路,不明原因肇事,50,交岔路,交叉路口,行車管制號誌,medium
2161,77516,120.17597,22.998165,臺南市安平區安平路段口華平路,右轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2162,77518,120.17597,22.998165,臺南市安平區段安平路與華平路口附近,未保持行車安全距離,50,單路部分,路段,行車管制號誌,medium
2163,77521,120.17597,22.998165,臺南市安平區安平路段華平路口巷弄號,開啟車門不當而肇事,50,交岔路,交叉路口,行車管制號誌,medium
2164,77525,120.17597,22.998165,臺南市安平區華平路段號安平路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2165,77526,120.17597,22.998165,臺南市安平區安平路段北側華平路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2166,77528,120.17597,22.998165,臺南市安平區安平路段巷弄號附近與華平路段巷弄口,未保持行車安全距離,50,單路部分,其他,行車管制號誌(附設行人專用號誌),medium
2167,77529,120.17597,22.998165,臺南市安平區安平路段口華平路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2168,77530,120.17597,22.998165,臺南市安平區安平路段口華平路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2169,77531,120.17597,22.998165,臺南市安平區安平路段口華平路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2170,77532,120.17597,22.998165,臺南市安平區安平路段號華平路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2171,77533,120.17597,22.998165,臺南市安平區安平路段號華平路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2172,77535,120.17597,22.998165,臺南市安平區安平路段口華平路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2173,77538,120.17597,22.998165,臺南市安平區安平路段口華平路,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2174,77539,120.17597,22.998165,臺南市安平區安平路段西側華平路,變換車道或方向不當,50,交岔路,交叉路口,行車管制號誌,medium
2175,77540,120.17597,22.998165,臺南市安平區安平路段華平路口巷弄號,右轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2176,77544,120.17597,22.998165,臺南市安平區安平路段巷弄號口與華平路段巷弄口,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2177,77545,120.17597,22.998165,臺南市安平區安平路段口華平路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2178,77546,120.17597,22.998165,臺南市安平區安平路段口華平路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2179,77550,120.17597,22.998165,臺南市安平區安平路段號華平路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2180,77551,120.17597,22.998165,臺南市安平區安平路段巷弄號口與華平路段巷弄口,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2181,77552,120.17597,22.998165,臺南市安平區安平路段華平路口巷弄號,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2182,77553,120.17597,22.998165,臺南市安平區安平路段口華平路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2183,77555,120.17597,22.998165,臺南市安平區安平路段口華平路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2184,86001,120.186116,22.982177,臺南市南區中華西路段口健康路,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
2185,86002,120.186116,22.982177,臺南市南區中華西路1段巷弄號口與健康路2段巷弄口,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2186,86003,120.186116,22.982177,臺南市南區中華西路段巷弄號口與健康路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2187,86004,120.186116,22.982177,臺南市南區中華西路1段南側健康路2,右轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2188,86005,120.186116,22.982177,臺南市南區中華西路1段健康路口巷弄號,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2189,86006,120.186116,22.982177,臺南市南區健康路段口中華西路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2190,86007,120.186116,22.982177,臺南市南區中華西路段號健康路,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
2191,86009,120.186116,22.982177,臺南市南區中華西路段巷弄號口與健康路段巷弄口,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2192,86010,120.186116,22.982177,臺南市南區中華西路段號健康路,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2193,86011,120.186116,22.982177,臺南市南區中華西路段口健康路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2194,86012,120.186116,22.982177,臺南市南區中華西路1段口健康路2,未依規定讓車,60,交岔路,交叉路口,行車管制號誌,medium
2195,86013,120.186116,22.982177,臺南市南區中華西路1段健康路口巷弄號,違反特定標誌(線)禁制,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2196,86014,120.186116,22.982177,臺南市南區中華西路1段號健康路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
2197,86015,120.186116,22.982177,臺南市南區中華西路段口健康路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2198,86016,120.186116,22.982177,臺南市南區中華西路1段健康路口巷弄號,右轉彎未依規定,60,交岔路,交叉路口,行車管制號誌,medium
2199,86017,120.186116,22.982177,臺南市南區健康路2段東側中華西路113720,未依規定讓車,40,交岔路,交叉路口,無號誌,medium
2200,86018,120.186116,22.982177,臺南市南區中華西路1段北側健康路2,未保持行車安全間隔,60,交岔路,交叉路口,行車管制號誌,medium
2201,86019,120.186116,22.982177,臺南市南區中華西路段西側健康路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
2202,86020,120.186116,22.982177,臺南市南區中華西路段巷弄號東側與健康路段巷弄口,搶越行人穿越道,50,交岔路,其他,行車管制號誌,medium
2203,86021,120.186116,22.982177,臺南市南區健康路2段中華西路口巷弄號,未依規定讓車,50,交岔路,交叉路口,無號誌,medium
2204,86022,120.186116,22.982177,臺南市南區中華西路1段北側健康路2,未依規定讓車,60,交岔路,交叉路口,行車管制號誌,medium
2205,86023,120.186116,22.982177,臺南市南區中華西路段健康路口巷弄號,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
2206,86024,120.186116,22.982177,臺南市南區中華西路段號健康路,未保持行車安全間隔,60,交岔路,交叉路口,行車管制號誌,medium
2207,86025,120.186116,22.982177,臺南市南區中華西路段號健康路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2208,86026,120.186116,22.982177,臺南市南區中華西路段號健康路,未注意車前狀態,60,交岔路,路段,無號誌,medium
2209,86027,120.186116,22.982177,臺南市南區中華西路段號健康路,右轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
2210,86029,120.186116,22.982177,臺南市南區中華西路段號健康路,迴轉未依規定,60,交岔路,交叉路口,行車管制號誌,medium
2211,86030,120.186116,22.982177,臺南市南區中華西路段口健康路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
2212,86032,120.186116,22.982177,臺南市南區中華西路1段健康路口巷弄號,搶越行人穿越道,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
2213,86033,120.186116,22.982177,臺南市南區中華西路段口健康路,停車操作時，未注意其他車(人)安全,50,交岔路,交叉路口,行車管制號誌,medium
2214,86034,120.186116,22.982177,臺南市南區中華西路段西側健康路,右轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
